route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
41019.1,198,,B 6338 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41025.,198,,B 6310 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41025.1,198,,Sz 6310 ,,2,,,
41026.,198,,B 6338 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41026.1,198,,Sz 6338 ,,2,,,
41027.,198,,B 6328 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41027.1,198,,Sz 6328 ,,2,,,
41028.,198,,Sz 6338 ,,2,,,
41029.,198,,Sz 6328 ,,2,,,
41031.,198,,B 16338 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41031.1,198,,Sz 16338 ,,2,,,
41034.,198,,Sz 16338 ,,2,,,
41035.,198,,Sz 6326 ,,2,,,
41077.,198,,VESz 644 ,,2,,,
41077.1,198,,B 644 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41077.2,198,,VESz 644 ,,2,,,
41078.,198,,VESz 644 ,,2,,,
41087.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41149.,198,S506,,,2,,00A0E3,FEFEFE
41151.,198,S506,,,2,,00A0E3,FEFEFE
41178.,198,S506,,,2,,00A0E3,FEFEFE
41192.,198,S506,,,2,,00A0E3,FEFEFE
41196.,198,S506,,,2,,00A0E3,FEFEFE
41209.,198,S506,,,2,,00A0E3,FEFEFE
41216.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41217.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41264.,198,S506,,,2,,00A0E3,FEFEFE
41266.,198,S506,,,2,,00A0E3,FEFEFE
41268.,198,S506,,,2,,00A0E3,FEFEFE
41270.,198,S506,,,2,,00A0E3,FEFEFE
41272.,198,S506,,,2,,00A0E3,FEFEFE
41274.,198,S506,,,2,,00A0E3,FEFEFE
41305.,198,S506,,,2,,00A0E3,FEFEFE
41307.,198,S506,,,2,,00A0E3,FEFEFE
41313.,198,S506,,,2,,00A0E3,FEFEFE
41314.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41330.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41331.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41332.,198,S506,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41338.,198,S506,,,2,,00A0E3,FEFEFE
41384.,198,,Sz 6818 ,,2,,,
41386.,198,,Sz 6856 ,,2,,,
41387.,198,,Sz 6846 ,,2,,,
41388.,198,,Sz 6816 ,,2,,,
41389.,198,,Sz 6824 ,,2,,,
41390.,198,,Sz 6814 ,,2,,,
41391.,198,,Sz 6812 ,,2,,,
41392.,198,,Sz 6866 ,,2,,,
41393.,198,,Sz 6828 ,,2,,,
41394.,198,,Sz 6838 ,,2,,,
41395.,198,,Sz 6836 ,,2,,,
41396.,198,,Sz 6826 ,,2,,,
41397.,198,,Sz 6810 ,,2,,,
41398.,198,,Sz 6810 ,,2,,,
41437.,198,,Sz 16836 ,,2,,,
41455.,198,,Sz 6838 ,,2,,,
41482.,198,,VESz 6138 ,,2,,,
41483.,198,,VESz 6114 ,,2,,,
41484.,198,,VESz 6118 ,,2,,,
41492.,198,,VESz 6124 ,,2,,,
41523.,198,,VESz 6110 ,,2,,,
41548.,198,,VESz 6011 ,,2,,,
41550.,198,,VESz 6021 ,,2,,,
41557.,198,,VESz 6023 ,,2,,,
41558.,198,,VESz 6015 ,,2,,,
41559.,198,,VESz 6017 ,,2,,,
41560.,198,,VESz 6013 ,,2,,,
41568.,198,,Sz 6822 ,,2,,,
41575.,198,,VESz 6039 ,,2,,,
41581.,198,,Sz 16324 ,,2,,,
41601.,198,,Sz 6648 ,,2,,,
41601.1,198,,B 6648 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41632.,198,,Sz 6638 ,,2,,,
41634.,198,,Sz 6648 ,,2,,,
41635.,198,,Sz 6638 ,,2,,,
41635.1,198,,B 6638 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41645.,198,,Sz 36616 ,,2,,,
41646.,198,,Sz 36624 ,,2,,,
41647.,198,,Sz 36614 ,,2,,,
41648.,198,,Sz 36622 ,,2,,,
41651.,198,,Sz 36628 ,,2,,,
41652.,198,,Sz 36638 ,,2,,,
41653.,198,,Sz 36658 ,,2,,,
41654.,198,,Sz 36610 ,,2,,,
41655.,198,,Sz 36610 ,,2,,,
41656.,198,,Sz 36668 ,,2,,,
41657.,198,,Sz 36612 ,,2,,,
41756.,198,,Sz 36618 ,,2,,,
41757.,198,,Sz 36626 ,,2,,,
41764.,198,,B 20686 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41767.,198,,B 6822 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41768.,198,,B 20367 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41769.,198,,B 20407 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
41783.,198,,VESz 6276 ,,2,,,
41788.,198,,VESz 6218 ,,2,,,
41792.,198,,VESz 6242 ,,2,,,
41795.,198,,VESz 6224 ,,2,,,
41798.,198,,VESz 6226 ,,2,,,
41801.,198,,VESz 6216 ,,2,,,
41806.,198,,VESz 6246 ,,2,,,
41810.,198,,VESz 6246 ,,2,,,
41811.,198,,VESz 6226 ,,2,,,
41812.,198,,VESz 6276 ,,2,,,
41814.,198,,VESz 6234 ,,2,,,
41815.,198,,VESz 6216 ,,2,,,
41817.,198,,VESz 6246 ,,2,,,
41818.,198,,VESz 6232 ,,2,,,
41819.,198,,VESz 6242 ,,2,,,
41820.,198,,VESz 6214 ,,2,,,
41821.,198,,VESz 6224 ,,2,,,
41822.,198,,VESz 6226 ,,2,,,
41823.,198,,VESz 6246 ,,2,,,
41824.,198,,VESz 6266 ,,2,,,
41825.,198,,VESz 6218 ,,2,,,
41874.,198,,VESz 6240 ,,2,,,
41903.,198,,VESz 6226 ,,2,,,
42069.,198,,Sz 6334 ,,2,,,
42074.,198,,Sz 6334 ,,2,,,
42131.,198,,Sz 8315 ,,2,,,
4287.,198,,VESz 37644 ,,2,,,
42884.,198,S750,,,2,,00A0E3,FEFEFE
42885.,198,S750,,,2,,00A0E3,FEFEFE
42886.,198,S750,,,2,,00A0E3,FEFEFE
42887.,198,S750,,,2,,00A0E3,FEFEFE
42888.,198,S750,,,2,,00A0E3,FEFEFE
42889.,198,S750,,,2,,00A0E3,FEFEFE
42890.,198,S750,,,2,,00A0E3,FEFEFE
42891.,198,S750,,,2,,00A0E3,FEFEFE
4290.,198,,VESz 37634 ,,2,,,
4295.,198,,VESz 37636 ,,2,,,
4296.,198,,VESz 37648 ,,2,,,
42961.,198,S750,,,2,,00A0E3,FEFEFE
43008.,198,S750,,,2,,00A0E3,FEFEFE
43010.,198,,Sz 38716 ,,2,,,
43012.,198,,Sz 38714 ,,2,,,
43013.,198,,Sz 38716 ,,2,,,
43014.,198,,Sz 38726 ,,2,,,
43015.,198,,Sz 38718 ,,2,,,
43018.,198,,Sz 38712 ,,2,,,
43074.,198,,Sz 38718 ,,2,,,
43076.,198,,Sz 38714 ,,2,,,
43107.,198,S40,,,2,,00A0E3,FEFEFE
43134.,198,S40,,,2,,00A0E3,FEFEFE
43135.,198,G40,,,2,,B0CB1F,FEFEFE
43193.,198,,8210 ,,2,,,
43216.,198,,8222 ,,2,,,
43217.,198,,8202 ,,2,,,
43218.,198,,8204 ,,2,,,
43219.,198,,8208 ,,2,,,
43220.,198,,8236 ,,2,,,
43221.,198,,8206 ,,2,,,
43222.,198,,8218 ,,2,,,
43280.,198,,8208 ,,2,,,
43335.,198,,8210 ,,2,,,
43336.,198,,8212 ,,2,,,
43337.,198,,8218 ,,2,,,
43337.1,198,,B 8218 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43338.,198,,8208 ,,2,,,
43338.1,198,,B 8208 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43350.,198,,VESz 18208 ,,2,,,
43399.,198,,B 38622 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43400.,198,,B 38622 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43402.,198,,B 38614 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43403.,198,,B 38614 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43405.,198,,B 38616 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43406.,198,,B 38616 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43408.,198,,B 38626 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43409.,198,,B 38626 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43411.,198,,B 38612 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43412.,198,,B 38612 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43414.,198,,B 38624 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43415.,198,,B 38624 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43424.,198,,B 38618 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43425.,198,,B 38618 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43427.,198,,B 38628 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43428.,198,,B 38628 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43499.,198,,8256 ,,2,,,
4350.,198,,B 7544 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
4351.,198,,B 7546 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
4352.,198,,B 7548 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43531.,198,,VESz 8056 ,,2,,,
43532.,198,,VESz 8066 ,,2,,,
43533.,198,,VESz 8058 ,,2,,,
43534.,198,,VESz 8068 ,,2,,,
43536.,198,,VESz 8062 ,,2,,,
43537.,198,,VESz 8054 ,,2,,,
43538.,198,,VESz 8064 ,,2,,,
4356.,198,,VESz 7548 ,,2,,,
4357.,198,,VESz 7548 ,,2,,,
43571.,198,,VESz 18050 ,,2,,,
43572.,198,,VESz 8060 ,,2,,,
43573.,198,,VESz 8052 ,,2,,,
4358.,198,,B 7548 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
43675.,198,S40,,,2,,00A0E3,FEFEFE
43676.,198,S40,,,2,,00A0E3,FEFEFE
43677.,198,S40,,,2,,00A0E3,FEFEFE
43679.,198,S40,,,2,,00A0E3,FEFEFE
43681.,198,S40,,,2,,00A0E3,FEFEFE
43684.,198,S40,,,2,,00A0E3,FEFEFE
43685.,198,S40,,,2,,00A0E3,FEFEFE
43686.,198,S40,,,2,,00A0E3,FEFEFE
43741.,198,,VESz 8050 ,,2,,,
43742.,198,,VESz 8050 ,,2,,,
43748.,198,S750,,,2,,00A0E3,FEFEFE
43757.,198,S750,,,2,,00A0E3,FEFEFE
4386.,198,,Sz 37026 ,,2,,,
44063.,198,S42,,,2,,00A0E3,FEFEFE
44068.,198,S42,,,2,,00A0E3,FEFEFE
44125.,198,S42,,,2,,00A0E3,FEFEFE
44126.,198,S42,,,2,,00A0E3,FEFEFE
44127.,198,S42,,,2,,00A0E3,FEFEFE
44128.,198,S42,,,2,,00A0E3,FEFEFE
44129.,198,S42,,,2,,00A0E3,FEFEFE
44131.,198,S42,,,2,,00A0E3,FEFEFE
44133.,198,S42,,,2,,00A0E3,FEFEFE
44135.,198,S42,,,2,,00A0E3,FEFEFE
44137.,198,S42,,,2,,00A0E3,FEFEFE
44139.,198,S42,,,2,,00A0E3,FEFEFE
44141.,198,S42,,,2,,00A0E3,FEFEFE
44143.,198,S42,,,2,,00A0E3,FEFEFE
44145.,198,S42,,,2,,00A0E3,FEFEFE
44146.,198,S42,,,2,,00A0E3,FEFEFE
44177.,198,Z42,,,2,,323232,FECC00
44178.,198,Z42,,,2,,323232,FECC00
44179.,198,Z42,,,2,,323232,FECC00
44184.,198,Z42,,,2,,323232,FECC00
44200.,198,S42,,,2,,00A0E3,FEFEFE
44202.,198,S42,,,2,,00A0E3,FEFEFE
44253.,198,S42,,,2,,00A0E3,FEFEFE
44292.,198,S431,,,2,,00A0E3,FEFEFE
44293.,198,S431,,,2,,00A0E3,FEFEFE
44294.,198,S431,,,2,,00A0E3,FEFEFE
44295.,198,S431,,,2,,00A0E3,FEFEFE
44297.,198,S431,,,2,,00A0E3,FEFEFE
44303.,198,S431,,,2,,00A0E3,FEFEFE
44304.,198,S431,,,2,,00A0E3,FEFEFE
44304.1,198,S431,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
44710.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44711.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44727.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44728.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44729.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44730.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44731.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44743.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44744.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44745.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44746.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44747.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44748.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44749.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44750.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44751.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44752.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44753.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44754.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44755.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44756.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44757.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44758.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44759.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44760.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44761.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44762.,198,IR87,,,2,,29803C,FEFEFE
44763.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44764.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44765.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44766.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44767.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44768.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44769.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44770.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44771.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44772.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44773.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44774.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44802.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44803.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44804.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44805.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44806.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44807.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44808.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44809.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44810.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44811.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44812.,198,IR87,AGRIA,,2,,29803C,FEFEFE
44931.,198,,Sz 5551 ,,2,,,
44934.,198,,Sz 5519 ,,2,,,
44935.,198,,Sz 5519 ,,2,,,
44937.,198,,Sz 5531 ,,2,,,
44938.,198,,Sz 5531 ,,2,,,
44940.,198,,Sz 5517 ,,2,,,
44941.,198,,Sz 5517 ,,2,,,
44942.,198,,Sz 5517 ,,2,,,
45002.,198,,Sz 5541 ,,2,,,
45003.,198,,Sz 5531 ,,2,,,
45019.,198,,Sz 5529 ,,2,,,
45020.,198,,Sz 5529 ,,2,,,
45021.,198,,Sz 5529 ,,2,,,
45022.,198,,Sz 5541 ,,2,,,
45023.,198,,Sz 5541 ,,2,,,
45024.,198,,Sz 5527 ,,2,,,
45153.,198,,Sz 35514 ,,2,,,
45155.,198,,Sz 35516 ,,2,,,
45156.,198,,Sz 35516 ,,2,,,
45204.,198,,Sz 35524 ,,2,,,
45208.,198,,Sz 35512 ,,2,,,
45209.,198,,Sz 35522 ,,2,,,
45210.,198,,Sz 35522 ,,2,,,
45211.,198,,Sz 35522 ,,2,,,
45212.,198,,Sz 35514 ,,2,,,
45213.,198,,Sz 35514 ,,2,,,
45215.,198,,Sz 35516 ,,2,,,
45245.,198,,Sz 6620 ,,2,,,
45249.,198,,Sz 6610 ,,2,,,
45250.,198,,Sz 6610 ,,2,,,
45256.,198,S42,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
45279.,198,S74,,,2,,00A0E3,FEFEFE
45280.,198,S74,,,2,,00A0E3,FEFEFE
45281.,198,S74,,,2,,00A0E3,FEFEFE
45303.,198,Z72,,,2,,323232,FECC00
45304.,198,Z72,,,2,,323232,FECC00
45305.,198,Z72,,,2,,323232,FECC00
45306.,198,Z72,,,2,,323232,FECC00
45307.,198,Z72,,,2,,323232,FECC00
45308.,198,Z72,,,2,,323232,FECC00
45309.,198,Z72,,,2,,323232,FECC00
45310.,198,Z72,,,2,,323232,FECC00
45311.,198,Z72,,,2,,323232,FECC00
45312.,198,Z72,,,2,,323232,FECC00
45313.,198,Z72,,,2,,323232,FECC00
45314.,198,Z72,,,2,,323232,FECC00
45326.,198,Z72,,,2,,323232,FECC00
45327.,198,Z72,,,2,,323232,FECC00
45328.,198,Z72,,,2,,323232,FECC00
45329.,198,Z72,,,2,,323232,FECC00
45412.,198,Z72,,,2,,323232,FECC00
45413.,198,Z72,,,2,,323232,FECC00
45416.,198,Z72,,,2,,323232,FECC00
45417.,198,Z72,,,2,,323232,FECC00
45420.,198,Z72,,,2,,323232,FECC00
45421.,198,Z72,,,2,,323232,FECC00
45422.,198,Z72,,,2,,323232,FECC00
45423.,198,Z72,,,2,,323232,FECC00
45424.,198,Z72,,,2,,323232,FECC00
45425.,198,Z72,,,2,,323232,FECC00
45428.,198,Z72,,,2,,323232,FECC00
45429.,198,Z72,,,2,,323232,FECC00
45432.,198,Z72,,,2,,323232,FECC00
45433.,198,Z72,,,2,,323232,FECC00
45438.,198,Z72,,,2,,323232,FECC00
45439.,198,Z72,,,2,,323232,FECC00
45440.,198,Z72,,,2,,323232,FECC00
45441.,198,Z72,,,2,,323232,FECC00
45442.,198,Z72,,,2,,323232,FECC00
45443.,198,Z72,,,2,,323232,FECC00
45444.,198,Z72,,,2,,323232,FECC00
45445.,198,Z72,,,2,,323232,FECC00
45446.,198,Z72,,,2,,323232,FECC00
45447.,198,Z72,,,2,,323232,FECC00
45448.,198,Z72,,,2,,323232,FECC00
45449.,198,Z72,,,2,,323232,FECC00
45450.,198,Z72,,,2,,323232,FECC00
45451.,198,Z72,,,2,,323232,FECC00
45452.,198,Z72,,,2,,323232,FECC00
45453.,198,Z72,,,2,,323232,FECC00
45454.,198,Z72,,,2,,323232,FECC00
45455.,198,Z72,,,2,,323232,FECC00
45456.,198,Z72,,,2,,323232,FECC00
45457.,198,Z72,,,2,,323232,FECC00
45459.,198,Z72,,,2,,323232,FECC00
45461.,198,Z72,,,2,,323232,FECC00
45463.,198,Z72,,,2,,323232,FECC00
45464.,198,S72,,,2,,00A0E3,FEFEFE
45465.,198,S72,,,2,,00A0E3,FEFEFE
45517.,198,Z72,,,2,,323232,FECC00
45518.,198,Z72,,,2,,323232,FECC00
45540.,198,S72,,,2,,00A0E3,FEFEFE
45543.,198,Z72,,,2,,323232,FECC00
45554.,198,Z72,,,2,,323232,FECC00
45555.,198,Z72,,,2,,323232,FECC00
45556.,198,Z72,,,2,,323232,FECC00
45557.,198,Z72,,,2,,323232,FECC00
45558.,198,Z72,,,2,,323232,FECC00
45564.,198,Z72,,,2,,323232,FECC00
45574.,198,Z72,,,2,,323232,FECC00
45578.,198,Z72,,,2,,323232,FECC00
45580.,198,Z72,,,2,,323232,FECC00
45590.,198,Z72,,,2,,323232,FECC00
45592.,198,Z72,,,2,,323232,FECC00
46247.,198,Z72,,,2,,323232,FECC00
46316.,198,S74,,,2,,00A0E3,FEFEFE
46317.,198,S74,,,2,,00A0E3,FEFEFE
46318.,198,S74,,,2,,00A0E3,FEFEFE
46319.,198,S74,,,2,,00A0E3,FEFEFE
46320.,198,S74,,,2,,00A0E3,FEFEFE
46321.,198,S74,,,2,,00A0E3,FEFEFE
46341.,198,S74,,,2,,00A0E3,FEFEFE
46342.,198,S74,,,2,,00A0E3,FEFEFE
46343.,198,S74,,,2,,00A0E3,FEFEFE
46344.,198,S74,,,2,,00A0E3,FEFEFE
46345.,198,S74,,,2,,00A0E3,FEFEFE
46427.,198,,IC 639 KRASZNA,,2,,,
46437.,198,,Sz 6311 ,,2,,,
46437.1,198,,B 6311 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
46437.2,198,,Sz 6311 ,,2,,,
46438.,198,,Sz 6311 ,,2,,,
46438.1,198,,B 6311 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
46440.,198,,Sz 6311 ,,2,,,
46441.,198,,Sz 6311 ,,2,,,
46461.,198,,Sz 32419 ,,2,,,
46462.,198,,Sz 32437 ,,2,,,
46471.,198,,Sz 32417 ,,2,,,
46480.,198,,Sz 32413 ,,2,,,
46487.,198,,Sz 32415 ,,2,,,
46488.,198,,Sz 32423 ,,2,,,
46507.,198,,Sz 32466 ,,2,,,
46510.,198,,Sz 32422 ,,2,,,
46513.,198,,Sz 32414 ,,2,,,
46519.,198,,Sz 32418 ,,2,,,
46520.,198,,Sz 32430 ,,2,,,
46526.,198,,rjx 165 ,,2,,,
46527.,198,,rjx 165 ,,2,,,
46532.,198,,Sz 38347 ,,2,,,
46582.,134,,B 7938 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
46584.,134,,B 7946 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
46641.,134,,7906 ,,2,,,
46642.,134,,7914 ,,2,,,
46643.,134,,7922 ,,2,,,
46644.,134,,7930 ,,2,,,
46645.,134,,7954 ,,2,,,
46646.,134,,7962 ,,2,,,
46650.,134,,7984 ,,2,,,
46651.,134,,7938 ,,2,,,
46652.,134,,7946 ,,2,,,
46727.,198,,18493 DÉLI <- PARTI,,2,,,
46729.,198,,18495 DÉLI <- PARTI,,2,,,
46730.,198,,18491 DÉLI <- PARTI,,2,,,
46734.,198,,18401 DÉLI <- PARTI,,2,,,
46735.,198,,18405 DÉLI <- PARTI,,2,,,
46737.,198,,18593 DÉLI <- PARTI,,2,,,
46738.,198,,18729 BAGOLYVONAT,,2,,,
46739.,198,,18719 BAGOLYVONAT,,2,,,
46741.,198,,18403 DÉLI <- PARTI,,2,,,
46742.,198,,1843 NAPFÜRDŐ,,2,,,
46764.,198,,18793 ,,2,,,
46768.,198,,18791 ,,2,,,
46776.,198,,Sz 8839 ,,2,,,
46779.,198,,Sz 18843 ,,2,,,
46781.,198,,8809 ,,2,,,
46782.,198,,Sz 8849 ,,2,,,
46783.,198,,Sz 8831 ,,2,,,
46784.,198,,Sz 8835 ,,2,,,
46786.,198,,Sz 18841 ,,2,,,
46799.,198,,VESz 8612 ,,2,,,
46816.,198,,VESz 8612 ,,2,,,
46817.,198,,VESz 8612 ,,2,,,
46818.,198,,18603 ESTI CSÓK,,2,,,
46824.,198,,15606 EZÜSTPART,,2,,,
46830.,198,,Sz 8833 ,,2,,,
46833.,198,,VESz 8747 ,,2,,,
46835.,198,,18741 BAGOLYVONAT,,2,,,
46850.,198,,18541 BAGOLYVONAT,,2,,,
46856.,198,,18703 JÉGMADÁR,,2,,,
46857.,198,,18703 JÉGMADÁR,,2,,,
46879.,198,,18701 VITORLÁS,,2,,,
46897.,198,,16706 ARANYPART,,2,,,
46910.,198,S80,,,2,,00A0E3,FEFEFE
46911.,198,S80,,,2,,00A0E3,FEFEFE
46919.,198,,Sz 6635 ,,2,,,
46931.,198,,Sz 6639 ,,2,,,
46932.,198,,Sz 6639 ,,2,,,
46933.,198,,Sz 6621 ,,2,,,
46934.,198,,Sz 6621 ,,2,,,
46934.1,198,,B 6621 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
46934.2,198,,Sz 6621 ,,2,,,
46935.,198,,Sz 6643 ,,2,,,
46977.,198,,Sz 6643 ,,2,,,
46977.1,198,,B 6643 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
46977.2,198,,Sz 6643 ,,2,,,
47035.,198,,Sz 6647 ,,2,,,
47037.,198,,Sz 6623 ,,2,,,
47038.,198,,Sz 6615 ,,2,,,
47039.,198,,Sz 6627 ,,2,,,
47082.,198,,Sz 5538 ,,2,,,
47083.,198,,Sz 5528 ,,2,,,
47084.,198,,Sz 5528 ,,2,,,
47085.,198,,Sz 5528 ,,2,,,
47086.,198,,Sz 5530 ,,2,,,
47087.,198,,Sz 5510 ,,2,,,
47088.,198,,Sz 5510 ,,2,,,
47089.,198,,Sz 5510 ,,2,,,
47090.,198,,Sz 5512 ,,2,,,
47091.,198,,Sz 5512 ,,2,,,
47092.,198,,Sz 5512 ,,2,,,
4713.,198,,Sz 37030 ,,2,,,
4716.,198,,Sz 37034 ,,2,,,
4719.,198,,Sz 37022 ,,2,,,
4722.,198,,Sz 37014 ,,2,,,
4725.,198,,Sz 37024 ,,2,,,
4728.,198,,Sz 37018 ,,2,,,
47281.,198,,Sz 6641 ,,2,,,
47283.,198,,Sz 6631 ,,2,,,
